,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
987,CHEMBL3758656,COc1cc(/C=C/C(=O)C(C/C=C(\C)CCC=C(C)C)C(=O)/C=C/c2ccc(OC/C=C(\C)CCC=C(C)C)c(OC)c2)ccc1OC/C=C(\C)CCC=C(C)C,intermediate,777.0989999999999,13.410599999999976,0.0,6.0,5.698970004336019
988,CHEMBL3759699,COc1cc(/C=C/C(=O)C(C/C=C(\C)CCC=C(C)C)(C/C=C(\C)CCC=C(C)C)C(=O)/C=C/c2ccc(OC/C=C(\C)CCC=C(C)C)c(OC)c2)ccc1OC/C=C(\C)CCC=C(C)C,intermediate,913.3369999999995,16.863599999999966,0.0,6.0,5.698970004336019
989,CHEMBL3759529,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(OC)c2)ccc1O,intermediate,572.7420000000005,8.462300000000004,1.0,6.0,5.698970004336019
990,CHEMBL3759749,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(OC)c2)ccc1OC/C=C(\C)CC/C=C(\C)CCC=C(C)C,intermediate,777.0989999999999,13.554699999999974,0.0,6.0,5.698970004336019
991,CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,active,381.3790000000001,3.5139200000000006,1.0,4.0,6.267606240177032
992,CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,active,378.82200000000006,5.933060000000002,1.0,3.0,8.275724130399212
993,CHEMBL3758663,Cc1c(CC(C)(C)C(=O)[O-])n(Cc2ccc(Cl)cc2)c2ccc(-c3ccc(-c4ccccc4)c(F)c3)cc12.[Na+],active,548.0330000000001,4.447120000000004,0.0,3.0,7.709965388637482
994,CHEMBL3758953,CC(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc(-c3ccc(Cl)cc3)[nH]2)c1,active,446.8850000000001,5.192200000000004,3.0,3.0,8.522878745280337
995,CHEMBL3758924,CC(C)C(=O)NCc1cnc(C(F)F)c(C(=O)Nc2ncc(-c3ccc(Cl)cc3)[nH]2)c1,active,447.87300000000005,4.587200000000003,3.0,4.0,8.522878745280337
996,CHEMBL3759288,Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(Cl)cc1,active,461.9000000000001,4.895620000000004,3.0,4.0,8.522878745280337
997,CHEMBL3342693,Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(C(F)(F)F)cc1,active,495.45200000000006,5.261020000000004,3.0,4.0,9.045757490560675
998,CHEMBL3758222,CCC(=O)NCc1cnc(C(F)F)c(C(=O)Nc2nc(C)c(-c3ccc(C(F)(F)F)cc3)[nH]2)c1,active,481.42500000000007,5.015020000000003,3.0,4.0,7.987162775294828
999,CHEMBL3758879,CC(=O)NCc1cnc(C(F)F)c(C(=O)Nc2nc(C)c(-c3ccc(C(F)(F)F)cc3)[nH]2)c1,active,467.3980000000001,4.624920000000003,3.0,4.0,7.130768280269024
1000,CHEMBL3760103,CC(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc[nH]2)c1,intermediate,336.342,2.8718000000000004,3.0,3.0,5.609064892896621
1001,CHEMBL3760032,CC[C@H](C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc[nH]2)c1,intermediate,350.36899999999997,3.2619000000000016,3.0,3.0,5.950781977329818
1002,CHEMBL3758743,CC(C)(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc[nH]2)c1,active,350.36899999999997,3.2619000000000016,3.0,3.0,6.170053304058364
1003,CHEMBL3759737,CC(C)(C)C(=O)NCc1ccc(C(F)(F)F)c(C(=O)Nc2ncc[nH]2)c1,intermediate,368.35900000000004,3.3431000000000015,3.0,3.0,5.966576244513051
1004,CHEMBL3759709,Cc1ccc(CNC(=O)C(C)(C)C)cc1C(=O)Nc1ncc[nH]1,intermediate,314.389,2.63272,3.0,3.0,5.507239610973162
1005,CHEMBL2152710,CC(C)(C)C(=O)NCc1ccc(Br)c(C(=O)Nc2ncc[nH]2)c1,active,379.2580000000001,3.086800000000001,3.0,3.0,6.703334809738469
1006,CHEMBL2152712,CC(C)(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ncc[nH]2)c1,active,334.807,2.9777000000000005,3.0,3.0,6.617982957425132
1007,CHEMBL3758186,CCC(C)(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ncc[nH]2)c1,active,348.83399999999995,3.367800000000001,3.0,3.0,6.414539270491499
1008,CHEMBL2152711,CC(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ncc[nH]2)c1,active,320.78,2.5876,3.0,3.0,6.053056729302175
1009,CHEMBL3759119,Cc1cc(Cl)c(C(=O)Nc2ncc[nH]2)cc1CNC(=O)C(C)C,intermediate,334.8070000000001,2.896020000000001,3.0,3.0,5.634512015109101
1010,CHEMBL3758980,CC(C)C(=O)NCc1cc(C(=O)Nc2ncc[nH]2)c(Cl)cc1F,intermediate,338.7700000000001,2.7267,3.0,3.0,5.43533393574791
1011,CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,active,381.3790000000001,3.5139200000000006,1.0,4.0,6.371611069949688
1012,CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,active,378.82200000000006,5.933060000000002,1.0,3.0,7.119186407719209
1013,CHEMBL3758663,Cc1c(CC(C)(C)C(=O)[O-])n(Cc2ccc(Cl)cc2)c2ccc(-c3ccc(-c4ccccc4)c(F)c3)cc12.[Na+],intermediate,548.0330000000001,4.447120000000004,0.0,3.0,5.910094888560602
1014,CHEMBL3758953,CC(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc(-c3ccc(Cl)cc3)[nH]2)c1,active,446.8850000000001,5.192200000000004,3.0,3.0,7.721246399047171
1015,CHEMBL3758924,CC(C)C(=O)NCc1cnc(C(F)F)c(C(=O)Nc2ncc(-c3ccc(Cl)cc3)[nH]2)c1,active,447.87300000000005,4.587200000000003,3.0,4.0,7.431798275933005
1016,CHEMBL3759288,Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(Cl)cc1,active,461.9000000000001,4.895620000000004,3.0,4.0,7.4089353929735005
1017,CHEMBL3342693,Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(C(F)(F)F)cc1,active,495.45200000000006,5.261020000000004,3.0,4.0,7.920818753952375
1018,CHEMBL3758222,CCC(=O)NCc1cnc(C(F)F)c(C(=O)Nc2nc(C)c(-c3ccc(C(F)(F)F)cc3)[nH]2)c1,active,481.42500000000007,5.015020000000003,3.0,4.0,7.008773924307505
1019,CHEMBL3758879,CC(=O)NCc1cnc(C(F)F)c(C(=O)Nc2nc(C)c(-c3ccc(C(F)(F)F)cc3)[nH]2)c1,active,467.3980000000001,4.624920000000003,3.0,4.0,6.142667503568731
1020,CHEMBL3760103,CC(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc[nH]2)c1,intermediate,336.342,2.8718000000000004,3.0,3.0,5.501689446210399
1021,CHEMBL3760032,CC[C@H](C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc[nH]2)c1,intermediate,350.36899999999997,3.2619000000000016,3.0,3.0,5.052566278112949
1022,CHEMBL3758743,CC(C)(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc[nH]2)c1,intermediate,350.36899999999997,3.2619000000000016,3.0,3.0,5.488116639021126
1023,CHEMBL3759737,CC(C)(C)C(=O)NCc1ccc(C(F)(F)F)c(C(=O)Nc2ncc[nH]2)c1,intermediate,368.35900000000004,3.3431000000000015,3.0,3.0,5.490797477668897
1024,CHEMBL3759709,Cc1ccc(CNC(=O)C(C)(C)C)cc1C(=O)Nc1ncc[nH]1,intermediate,314.389,2.63272,3.0,3.0,5.335358024443875
1025,CHEMBL2152710,CC(C)(C)C(=O)NCc1ccc(Br)c(C(=O)Nc2ncc[nH]2)c1,active,379.2580000000001,3.086800000000001,3.0,3.0,6.546681659952962
1026,CHEMBL2152712,CC(C)(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ncc[nH]2)c1,active,334.807,2.9777000000000005,3.0,3.0,6.060480747381382
1027,CHEMBL3758186,CCC(C)(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ncc[nH]2)c1,intermediate,348.83399999999995,3.367800000000001,3.0,3.0,5.910094888560602
1028,CHEMBL2152711,CC(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ncc[nH]2)c1,intermediate,320.78,2.5876,3.0,3.0,5.557520230935552
1029,CHEMBL3759119,Cc1cc(Cl)c(C(=O)Nc2ncc[nH]2)cc1CNC(=O)C(C)C,intermediate,334.8070000000001,2.896020000000001,3.0,3.0,5.053056729302175
1030,CHEMBL3758980,CC(C)C(=O)NCc1cc(C(=O)Nc2ncc[nH]2)c(Cl)cc1F,inactive,338.7700000000001,2.7267,3.0,3.0,5.0
1031,CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,active,378.82200000000006,5.933060000000002,1.0,3.0,6.170053304058364
1032,CHEMBL3758953,CC(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc(-c3ccc(Cl)cc3)[nH]2)c1,active,446.8850000000001,5.192200000000004,3.0,3.0,6.471083299722345
1033,CHEMBL3758924,CC(C)C(=O)NCc1cnc(C(F)F)c(C(=O)Nc2ncc(-c3ccc(Cl)cc3)[nH]2)c1,active,447.87300000000005,4.587200000000003,3.0,4.0,7.5376020021010435
1034,CHEMBL3759288,Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(Cl)cc1,active,461.9000000000001,4.895620000000004,3.0,4.0,7.040958607678906
1035,CHEMBL3342693,Cc1nc(NC(=O)c2cc(CNC(=O)C(C)C)cnc2C(F)F)[nH]c1-c1ccc(C(F)(F)F)cc1,active,495.45200000000006,5.261020000000004,3.0,4.0,7.920818753952375
1036,CHEMBL3758222,CCC(=O)NCc1cnc(C(F)F)c(C(=O)Nc2nc(C)c(-c3ccc(C(F)(F)F)cc3)[nH]2)c1,active,481.42500000000007,5.015020000000003,3.0,4.0,6.42712839779952
1037,CHEMBL3760103,CC(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc[nH]2)c1,intermediate,336.342,2.8718000000000004,3.0,3.0,5.336299074610352
1038,CHEMBL3760032,CC[C@H](C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc[nH]2)c1,inactive,350.36899999999997,3.2619000000000016,3.0,3.0,4.978810700930062
1039,CHEMBL3758743,CC(C)(C)C(=O)NCc1ccc(C(F)F)c(C(=O)Nc2ncc[nH]2)c1,intermediate,350.36899999999997,3.2619000000000016,3.0,3.0,5.844663962534939
1040,CHEMBL3759737,CC(C)(C)C(=O)NCc1ccc(C(F)(F)F)c(C(=O)Nc2ncc[nH]2)c1,intermediate,368.35900000000004,3.3431000000000015,3.0,3.0,5.669586226650809
1041,CHEMBL3759709,Cc1ccc(CNC(=O)C(C)(C)C)cc1C(=O)Nc1ncc[nH]1,intermediate,314.389,2.63272,3.0,3.0,5.614393726401688
1042,CHEMBL2152710,CC(C)(C)C(=O)NCc1ccc(Br)c(C(=O)Nc2ncc[nH]2)c1,active,379.2580000000001,3.086800000000001,3.0,3.0,6.2168113089247425
1043,CHEMBL2152712,CC(C)(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ncc[nH]2)c1,active,334.807,2.9777000000000005,3.0,3.0,6.128427064454121
1044,CHEMBL3758186,CCC(C)(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ncc[nH]2)c1,active,348.83399999999995,3.367800000000001,3.0,3.0,6.069050968832477
1045,CHEMBL2152711,CC(C)C(=O)NCc1ccc(Cl)c(C(=O)Nc2ncc[nH]2)c1,active,320.78,2.5876,3.0,3.0,6.101274818410507
1046,CHEMBL3759119,Cc1cc(Cl)c(C(=O)Nc2ncc[nH]2)cc1CNC(=O)C(C)C,inactive,334.8070000000001,2.896020000000001,3.0,3.0,4.886056647693163
1047,CHEMBL3758980,CC(C)C(=O)NCc1cc(C(=O)Nc2ncc[nH]2)c(Cl)cc1F,intermediate,338.7700000000001,2.7267,3.0,3.0,5.020907099361674
1048,CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,472.09400000000016,8.010300000000008,1.0,3.0,5.795880017344075
1049,CHEMBL2163630,Cc1ccc(C)c(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)c1,active,395.40600000000006,3.8223400000000014,1.0,4.0,6.221848749616356
1050,CHEMBL3770196,O=C(Nc1cccc2ccccc12)c1cccc(NC(=O)c2ccccc2Cl)c1,active,400.8650000000001,5.997800000000003,2.0,2.0,6.698970004336019
1051,CHEMBL3770829,COc1ccccc1-c1cc2c(C)c(CC(C)(C)C(=O)O)n(Cc3ccc(Cl)cc3)c2cc1F,active,479.9790000000001,7.119420000000005,1.0,3.0,8.160019442321657
1052,CHEMBL3769475,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2cc(F)c(-c3ccccc3Cl)cc12,active,484.3980000000002,7.764220000000005,1.0,2.0,8.299988937677888
1053,CHEMBL3770554,CC(=O)c1ccccc1-c1cc2c(C)c(CC(C)(C)C(=O)O)n(Cc3ccc(Cl)cc3)c2cc1F,active,491.9900000000002,7.313420000000006,1.0,3.0,8.400007822415901
1054,CHEMBL225421,CCc1oc(=O)c(Cc2c(O)c(CC=C(C)C)c(O)c(C(C)=O)c2O)c(O)c1C,active,402.44300000000015,3.635120000000004,4.0,7.0,6.3979400086720375
1055,CHEMBL3770045,CCc1oc(=O)c(C(c2ccccc2)c2c(O)c(CC=C(C)C)c(O)c(C(C)=O)c2O)c(O)c1C,active,478.5410000000003,5.224520000000006,4.0,7.0,6.096910013008056
1056,CHEMBL3770744,CC(=O)c1c(O)c(CC=C(C)C)c(O)c(C(c2ccccc2)c2c(O)cc(C)oc2=O)c1O,active,450.4870000000002,4.662120000000005,4.0,7.0,6.0
1057,CHEMBL171637,CCCCCC(=O)Cc1cc(O)cc2c1C(=O)Oc1cc(O)c(C(=O)O)c(CCCCC)c1O2,active,470.51800000000037,5.545500000000005,3.0,7.0,6.366531544420414
1058,CHEMBL3134416,CCCCCc1cc(OC(=O)c2c(O)cc(O)cc2CCCCC)cc(O)c1C(=O)O,active,430.4970000000003,5.186200000000005,4.0,6.0,6.3979400086720375
1059,CHEMBL3770253,CCCCCC(=O)Cc1cc(O)cc(O)c1C(=O)Oc1cc(O)c(C(=O)O)c(CCCCC)c1,intermediate,472.5340000000004,5.145400000000005,4.0,7.0,5.939302159646388
1060,CHEMBL218693,CC(C)c1cc2c(c(O)c1O)[C@@]13CCCC(C)(C)[C@@H]1C[C@@H]2OC3=O,intermediate,330.42400000000004,4.286900000000005,2.0,4.0,5.301029995663981
1061,CHEMBL484853,CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)[C@@H]1CC2,intermediate,332.44000000000005,4.316100000000004,3.0,3.0,5.301029995663981
1062,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,active,368.3850000000001,3.3699000000000026,2.0,6.0,6.698970004336019
1063,CHEMBL3770548,CC(C)=CCC[C@@]1(C)[C@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)[C@@]1(C(=O)C(C)C)C(=O)C(CC=C(C)C)=C2O,active,536.7970000000005,8.989700000000004,1.0,4.0,6.0
1064,CHEMBL3770548,CC(C)=CCC[C@@]1(C)[C@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)[C@@]1(C(=O)C(C)C)C(=O)C(CC=C(C)C)=C2O,active,536.7970000000005,8.989700000000004,1.0,4.0,7.522878745280337
1065,CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,472.09400000000016,8.010300000000008,1.0,3.0,5.958607314841775
1066,CHEMBL3770411,Cc1cc2nc(N3CCC(C(=O)NC4CCCC4)CC3)n(C(C)C)c2cc1C,active,382.5520000000002,4.509240000000005,1.0,4.0,7.045757490560675
1067,CHEMBL603,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,inactive,575.6870000000001,5.695920000000005,2.0,7.0,4.7423214251308154
1068,CHEMBL3604190,CCn1c2ccccc2c2cc(NC(=O)c3ccccc3C(F)(F)F)ccc21,active,382.38500000000005,6.085500000000003,1.0,2.0,7.221848749616356
1069,CHEMBL3770580,O=C(Nc1ccc2c(c1)c1ccccc1n2CCO)c1ccccc1C(F)(F)F,active,398.384,5.057900000000003,2.0,3.0,6.045757490560675
1070,CHEMBL1076559,Oc1ccc(Nc2nc(-c3ccc4ccccc4c3)cs2)cc1,active,318.40100000000007,5.412500000000002,2.0,4.0,7.236572006437063
1071,CHEMBL3769708,COc1ccc(-c2csc(Nc3ccc(Oc4ccccc4)cc3)n2)cc1F,intermediate,392.45500000000004,6.493700000000004,1.0,5.0,5.958607314841775
1072,CHEMBL3769708,COc1ccc(-c2csc(Nc3ccc(Oc4ccccc4)cc3)n2)cc1F,intermediate,392.45500000000004,6.493700000000004,1.0,5.0,5.823908740944319
1073,CHEMBL3771352,CC1=NN(C(N)=S)C(=O)/C1=N/Nc1cccc(Br)c1,intermediate,340.206,1.6786999999999994,2.0,5.0,5.7447274948966935
1074,CHEMBL518038,CCCCCCC(Sc1nc(Cl)cc(Nc2cccc(C)c2C)n1)C(=O)O,intermediate,407.96700000000016,6.006140000000005,2.0,5.0,5.468521082957745
1075,CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,intermediate,378.82200000000006,5.933060000000002,1.0,3.0,5.795880017344075
1076,CHEMBL3819527,CN1CCN(CC(=O)N2N=C3/C(=C/c4ccccc4)CCCC3C2c2ccccc2)CC1,inactive,428.58000000000027,4.057000000000003,0.0,4.0,4.698970004336019
1077,CHEMBL3922684,CC1(C)CN(c2ccc3cccc(Cl)c3n2)CC[C@@H]1C(=O)N[C@H]1CC[C@@H](CO)CC1,active,429.9920000000003,4.408000000000003,2.0,4.0,8.397940008672037
1078,CHEMBL3950405,CC1(C)CN(c2ccc3cccc(Cl)c3n2)CC[C@H]1C(=O)N[C@H]1CC[C@@H](CO)CC1,intermediate,429.9920000000003,4.408000000000003,2.0,4.0,5.429457060118103
1079,CHEMBL3947494,CC1(C)CN(c2ccc(C(F)(F)F)cc2)CC[C@@H]1C(=O)N[C@H]1CCC[C@H](CO)C1,active,412.4960000000002,4.225200000000003,2.0,3.0,8.522878745280337
1080,CHEMBL3919693,CC1(C)CN(c2ccc(C(F)(F)F)cc2)CC[C@H]1C(=O)N[C@H]1CCC[C@H](CO)C1,active,412.4960000000002,4.225200000000003,2.0,3.0,6.297569463554475
1081,CHEMBL3938686,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CC[C@@H](CO)CC4)C(C)(C)C3)nc12,active,409.57400000000024,4.063020000000003,2.0,4.0,9.0
1082,CHEMBL3910746,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCCOC4)C(C)(C)C3)nc12,active,381.5200000000002,3.690920000000003,1.0,4.0,8.154901959985743
1083,CHEMBL3926051,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCOC4)C(C)(C)C3)nc12,active,367.49300000000017,3.3008200000000016,1.0,4.0,8.221848749616356
1084,CHEMBL3947843,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H](C)C(C)C)C(C)(C)C3)nc12,active,367.53700000000015,4.556420000000004,1.0,3.0,7.920818753952375
1085,CHEMBL3956184,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCC[C@H](CO)C4)C(C)(C)C3)nc12,active,409.57400000000024,4.063020000000003,2.0,4.0,9.0
1086,CHEMBL3928608,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCO[C@H](CO)C4)C(C)(C)C3)nc12,active,411.5460000000002,3.051820000000002,2.0,5.0,8.698970004336019
1087,CHEMBL3922684,CC1(C)CN(c2ccc3cccc(Cl)c3n2)CC[C@@H]1C(=O)N[C@H]1CC[C@@H](CO)CC1,active,429.9920000000003,4.408000000000003,2.0,4.0,7.522878745280337
1088,CHEMBL3950405,CC1(C)CN(c2ccc3cccc(Cl)c3n2)CC[C@H]1C(=O)N[C@H]1CC[C@@H](CO)CC1,inactive,429.9920000000003,4.408000000000003,2.0,4.0,5.0
1089,CHEMBL3947494,CC1(C)CN(c2ccc(C(F)(F)F)cc2)CC[C@@H]1C(=O)N[C@H]1CCC[C@H](CO)C1,active,412.4960000000002,4.225200000000003,2.0,3.0,7.958607314841775
1090,CHEMBL3919693,CC1(C)CN(c2ccc(C(F)(F)F)cc2)CC[C@H]1C(=O)N[C@H]1CCC[C@H](CO)C1,intermediate,412.4960000000002,4.225200000000003,2.0,3.0,5.346787486224656
1091,CHEMBL3938686,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CC[C@@H](CO)CC4)C(C)(C)C3)nc12,active,409.57400000000024,4.063020000000003,2.0,4.0,8.698970004336019
1092,CHEMBL3910746,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCCOC4)C(C)(C)C3)nc12,active,381.5200000000002,3.690920000000003,1.0,4.0,7.142667503568731
1093,CHEMBL3926051,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCOC4)C(C)(C)C3)nc12,active,367.49300000000017,3.3008200000000016,1.0,4.0,7.638272163982407
1094,CHEMBL3947843,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H](C)C(C)C)C(C)(C)C3)nc12,active,367.53700000000015,4.556420000000004,1.0,3.0,7.050609993355087
1095,CHEMBL3956184,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCC[C@H](CO)C4)C(C)(C)C3)nc12,active,409.57400000000024,4.063020000000003,2.0,4.0,8.522878745280337
1096,CHEMBL3928608,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCO[C@H](CO)C4)C(C)(C)C3)nc12,active,411.5460000000002,3.051820000000002,2.0,5.0,8.301029995663981
1097,CHEMBL3922684,CC1(C)CN(c2ccc3cccc(Cl)c3n2)CC[C@@H]1C(=O)N[C@H]1CC[C@@H](CO)CC1,active,429.9920000000003,4.408000000000003,2.0,4.0,7.638272163982407
1098,CHEMBL3947494,CC1(C)CN(c2ccc(C(F)(F)F)cc2)CC[C@@H]1C(=O)N[C@H]1CCC[C@H](CO)C1,active,412.4960000000002,4.225200000000003,2.0,3.0,8.301029995663981
1099,CHEMBL3938686,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CC[C@@H](CO)CC4)C(C)(C)C3)nc12,active,409.57400000000024,4.063020000000003,2.0,4.0,8.698970004336019
1100,CHEMBL3910746,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCCOC4)C(C)(C)C3)nc12,active,381.5200000000002,3.690920000000003,1.0,4.0,7.443697499232712
1101,CHEMBL3926051,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCOC4)C(C)(C)C3)nc12,active,367.49300000000017,3.3008200000000016,1.0,4.0,7.292429823902063
1102,CHEMBL3947843,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H](C)C(C)C)C(C)(C)C3)nc12,active,367.53700000000015,4.556420000000004,1.0,3.0,7.113509274827518
1103,CHEMBL3956184,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCC[C@H](CO)C4)C(C)(C)C3)nc12,active,409.57400000000024,4.063020000000003,2.0,4.0,9.0
1104,CHEMBL3928608,Cc1cccc2ccc(N3CC[C@H](C(=O)N[C@H]4CCO[C@H](CO)C4)C(C)(C)C3)nc12,active,411.5460000000002,3.051820000000002,2.0,5.0,8.154901959985743
1105,CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,active,381.3790000000001,3.5139200000000006,1.0,4.0,6.267606240177032
1106,CHEMBL3952581,Cc1cc2nc(N3CCC(C(=O)NC4CCCC4)CC3)n(-c3ccc(F)c(C)c3)c2cc1C,active,448.58600000000024,5.365060000000005,1.0,4.0,7.6020599913279625
1107,CHEMBL2140153,O=c1oc(-c2ccccc2)cc2ccccc12,intermediate,222.243,3.4600000000000017,0.0,2.0,5.022276394711152
1108,CHEMBL3962191,COc1cc(-c2cc3ccccc3c(=O)o2)ccc1O,intermediate,268.268,3.1742000000000012,1.0,4.0,5.200659450546418
1109,CHEMBL3889873,COc1ccc(-c2cc3ccccc3c(=O)o2)cc1O,intermediate,268.268,3.174200000000002,1.0,4.0,5.013228265733755
1110,CHEMBL3958911,COc1cc(-c2cc3ccccc3c(=O)o2)cc(OC)c1OC,intermediate,312.3210000000001,3.485800000000002,0.0,5.0,5.031517051446065
1111,CHEMBL71115,O=c1oc(-c2ccc(O)cc2)cc2cccc(O)c12,intermediate,254.24099999999999,2.8712000000000013,2.0,4.0,5.1487416512809245
1112,CHEMBL3927559,COc1cc(-c2cc3cccc(O)c3c(=O)o2)ccc1O,inactive,284.267,2.879800000000001,2.0,5.0,4.800244822746525
1113,CHEMBL3923896,COc1ccc(-c2cc3cccc(O)c3c(=O)o2)cc1O,inactive,284.267,2.8798000000000017,2.0,5.0,4.94692155651658
1114,CHEMBL300982,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,intermediate,379.88700000000017,5.684900000000004,1.0,2.0,5.221848749616356
1115,CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,intermediate,378.82200000000006,5.933060000000002,1.0,3.0,5.866461091629782
1116,CHEMBL3895356,Cc1cccc(Cl)c1Nc1nc2cc(C(=O)Nc3cc(F)cc(C(F)(F)F)c3)c3c(c2[nH]1)OCCO3,active,520.8700000000002,6.449720000000003,3.0,5.0,6.017909760704207
1117,CHEMBL3987179,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c3c(c21)OCCO3,active,526.9180000000003,5.731500000000003,2.0,6.0,6.266080848987609
1118,CHEMBL3984373,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)NC3CCC(C)(C)CC3)c3c(c21)OCCO3,active,486.9750000000004,5.579200000000005,2.0,6.0,6.078313524516398
1119,CHEMBL3916119,O=C(Nc1ccc(C#CC2CC2)c(F)c1)c1cc2nc(Nc3c(F)cccc3Cl)[nH]c2c2c1OCCO2,active,520.9230000000001,6.023100000000003,3.0,5.0,6.557050130422138
1120,CHEMBL3897959,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3cc(F)cc(C(F)(F)F)c3)c3c(c21)OCCO3,active,538.8600000000001,6.290800000000003,2.0,6.0,6.602233743873549
